frp,brightness,brightness_ti5,temp_delta_ti4_ti5,confidence,is_night,facility_distance_m,facility_type_encoded,persistence_score,anomaly_score,cluster_density_3km,historical_recurrence,target
38.84,351.95,324.98,26.97,0.997,1,91.0,2,0.605,0.515,3,8,1
29.45,344.55,322.05,22.5,0.909,1,49.7,3,0.084,0.847,2,1,0
56.72,344.38,306.52,37.86,0.949,0,344.4,2,0.129,0.789,3,0,0
7.41,305.61,295.16,10.44,0.588,0,10998.8,0,0.099,0.406,8,2,2
119.05,337.73,306.92,30.81,0.829,0,10383.0,0,0.137,0.775,14,2,4
11.94,372.69,343.68,29.0,0.912,1,31.0,2,0.708,0.286,2,14,1
75.61,339.22,300.64,38.58,0.937,1,20885.3,0,0.134,0.651,10,1,4
3.95,327.79,314.94,12.86,0.689,0,2016.3,0,0.227,0.192,9,3,2
18.61,356.74,314.16,42.58,0.851,1,2.2,1,0.831,0.268,4,14,1
24.96,329.0,298.17,30.83,0.81,1,180.9,1,0.184,0.937,4,0,0
23.11,349.53,317.86,31.67,0.856,1,485.0,7,0.1,0.745,3,0,0
13.26,307.25,298.71,8.54,0.889,0,11645.5,0,0.242,0.197,10,2,2
35.2,339.74,317.17,22.58,0.85,1,217.5,3,0.19,0.813,2,0,0
148.28,350.51,327.75,22.76,0.776,1,24360.5,0,0.463,0.694,12,2,4
22.62,318.91,296.71,22.2,0.865,1,367.9,6,0.747,0.461,5,4,3
1.66,315.85,302.91,12.94,0.582,1,4937.2,0,0.237,0.307,0,0,5
4.68,330.08,320.29,9.79,0.745,1,6375.3,0,0.048,0.144,15,3,2
5.97,306.17,296.97,9.2,0.451,0,4439.1,0,0.271,0.35,3,3,5
15.18,315.93,307.53,8.4,0.542,0,4117.4,0,0.147,0.104,9,2,2
12.51,330.4,317.07,13.33,0.679,0,10951.0,0,0.198,0.248,6,3,2
21.45,316.91,304.46,12.45,0.53,0,5909.1,0,0.138,0.361,6,0,2
10.58,322.64,307.29,15.35,0.745,0,13819.8,0,0.234,0.193,9,0,2
7.37,299.8,296.39,3.4,0.637,0,13395.0,0,0.073,0.225,5,1,2
15.38,326.06,312.16,13.9,0.676,0,11886.1,0,0.149,0.255,3,2,2
2.12,317.41,311.48,5.93,0.235,0,2223.6,0,0.228,0.287,2,0,5
33.42,357.12,348.05,9.08,0.913,1,186.1,3,0.167,0.79,5,0,0
10.4,300.27,287.45,12.82,0.511,0,10588.9,0,0.115,0.192,8,3,2
32.77,358.83,323.84,34.99,0.814,1,53.9,1,0.955,0.406,2,17,1
26.08,349.12,333.61,15.51,0.872,0,713.0,7,0.812,0.661,5,7,3
6.77,306.47,296.3,10.17,0.67,0,14533.2,0,0.149,0.385,11,2,2
3.46,309.58,300.54,9.04,0.264,0,7850.6,0,0.298,0.338,3,0,5
17.84,360.89,326.5,34.39,0.925,1,194.8,1,0.701,0.43,2,16,1
18.85,329.63,313.33,16.3,0.51,0,7542.2,0,0.127,0.214,10,2,2
11.74,313.43,300.69,12.73,0.511,0,7544.8,0,0.155,0.422,11,1,2
32.81,359.62,316.72,42.9,0.857,1,107.2,1,0.664,0.297,2,12,1
50.05,348.74,325.95,22.79,0.873,0,194.9,3,0.093,0.884,4,1,0
38.65,377.22,351.62,25.59,0.833,0,295.5,2,0.08,0.901,2,2,0
29.48,302.82,296.43,6.39,0.657,0,10937.2,0,0.044,0.221,8,0,2
34.44,332.95,315.4,17.55,0.907,1,352.2,1,0.364,0.889,2,2,0
27.77,347.08,314.99,32.09,0.94,1,2.4,1,0.959,0.335,3,15,1
28.31,322.98,289.43,33.55,0.883,1,75.5,1,0.078,0.865,5,0,0
2.0,318.07,312.85,5.22,0.478,0,6438.7,0,0.213,0.213,0,0,5
47.79,343.65,297.69,45.96,0.856,1,54.6,1,0.781,0.335,1,11,1
35.09,359.36,337.87,21.49,0.855,1,17.9,1,0.421,0.82,6,0,0
43.26,310.61,292.75,17.86,0.63,0,109.5,7,0.575,0.673,4,6,3
9.27,334.59,322.98,11.61,0.823,0,5547.4,0,0.155,0.435,9,3,2
15.98,347.03,303.25,43.78,0.991,1,9.0,2,0.804,0.4,2,15,1
16.4,324.58,302.67,21.92,0.727,1,405.7,6,0.834,0.561,4,3,3
4.04,328.21,316.47,11.74,0.804,0,12741.8,0,0.02,0.411,7,0,2
64.57,417.43,397.01,20.42,0.937,1,3714.3,0,0.186,0.668,16,0,4
38.27,373.55,335.73,37.82,0.99,0,115.2,2,0.837,0.542,1,12,1
68.14,346.13,317.99,28.14,0.882,0,213.9,1,0.164,0.887,2,1,0
25.87,353.19,328.9,24.3,0.957,1,27.1,2,0.898,0.533,1,14,1
7.37,309.43,297.73,11.69,0.402,1,7438.6,7,0.237,0.321,2,1,5
4.89,320.38,309.89,10.49,0.781,0,11091.0,0,0.052,0.101,6,2,2
22.65,324.7,304.13,20.57,0.819,0,593.6,7,0.684,0.383,4,1,3
90.93,370.53,351.25,19.28,0.878,1,4349.8,0,0.375,0.923,10,2,4
28.37,337.97,306.39,31.58,0.719,0,7.9,2,0.337,0.757,4,2,0
17.05,334.46,320.67,13.79,0.884,0,106.6,6,0.446,0.637,4,8,3
16.41,345.71,326.98,18.72,0.642,0,435.7,6,0.841,0.658,3,2,3
42.44,365.77,331.97,33.8,0.948,0,7.1,1,0.77,0.274,2,9,1
11.99,346.84,328.62,18.23,0.861,0,14084.9,0,0.13,0.442,9,2,2
11.6,328.14,320.32,7.82,0.638,0,3624.4,0,0.025,0.214,4,3,2
11.44,312.96,308.93,4.04,0.304,1,7748.3,0,0.193,0.358,0,2,5
18.9,348.0,322.06,25.93,0.848,1,21.3,2,0.954,0.281,1,11,1
62.58,359.01,332.25,26.77,0.753,1,136.1,1,0.164,0.846,5,0,0
6.92,313.36,312.76,0.6,0.255,0,3669.1,0,0.228,0.325,0,1,5
102.13,357.65,321.0,36.65,0.823,0,5025.5,0,0.365,0.653,13,1,4
14.28,313.68,301.74,11.93,0.643,0,10149.7,0,0.235,0.433,6,2,2
109.04,342.6,316.17,26.43,0.792,0,12094.8,0,0.485,0.907,15,2,4
6.87,306.93,290.77,16.16,0.858,0,13614.6,0,0.182,0.391,7,1,2
43.18,360.64,344.28,16.36,0.87,1,143.4,1,0.148,0.738,4,3,0
7.25,309.6,300.53,9.07,0.395,0,7563.2,0,0.221,0.155,0,0,5
39.63,345.24,306.1,39.14,0.815,1,86.1,2,0.236,0.777,4,0,0
3.01,299.01,288.99,10.02,0.472,0,2054.7,0,0.235,0.106,0,1,5
9.03,319.97,306.59,13.39,0.71,1,5121.5,0,0.151,0.234,6,1,2
168.53,337.43,301.73,35.7,0.991,1,3067.4,0,0.154,0.804,14,1,4
5.8,326.88,306.97,19.91,0.797,0,2783.9,0,0.109,0.198,12,0,2
13.87,331.0,315.43,15.57,0.882,1,1255.9,6,0.411,0.657,5,6,3
17.43,315.36,304.08,11.28,0.77,1,128.7,6,0.675,0.648,3,4,3
25.29,323.92,292.64,31.28,0.869,1,90.8,2,0.818,0.25,2,8,1
107.34,346.51,326.25,20.26,0.901,1,242.0,2,0.423,0.834,5,4,0
28.21,344.15,307.9,36.25,0.832,1,628.5,2,0.796,0.515,1,18,1
47.2,323.4,292.79,30.62,0.929,1,1054.8,1,0.344,0.854,2,3,0
11.27,316.93,303.65,13.29,0.881,0,7208.4,0,0.152,0.421,5,2,2
12.42,325.59,314.43,11.16,0.691,0,10328.6,0,0.228,0.394,8,1,2
15.2,334.62,310.82,23.8,0.751,0,241.5,6,0.436,0.599,1,2,3
14.58,317.54,307.21,10.33,0.533,0,10560.6,0,0.236,0.233,8,0,2
4.59,313.65,307.65,6.0,0.343,0,606.9,0,0.152,0.284,1,0,5
2.74,322.22,315.67,6.56,0.526,0,1593.5,0,0.248,0.304,1,1,5
15.93,330.06,320.94,9.12,0.538,0,6107.5,0,0.198,0.426,6,0,2
5.71,334.44,318.41,16.04,0.559,0,10827.1,0,0.021,0.211,6,1,2
13.44,327.01,312.39,14.62,0.869,0,13013.3,0,0.195,0.109,7,2,2
32.24,312.25,291.41,20.84,0.875,0,165.4,3,0.325,0.805,2,0,0
2.23,299.97,290.82,9.16,0.232,1,3008.0,7,0.283,0.056,1,0,5
10.38,332.48,312.82,19.66,0.632,0,10738.6,0,0.168,0.126,13,0,2
7.47,305.3,298.38,6.92,0.581,0,2168.0,0,0.249,0.444,4,3,2
6.68,316.13,308.96,7.17,0.874,0,8497.9,0,0.022,0.136,7,1,2
53.52,334.56,312.26,22.31,0.772,1,151.8,1,0.353,0.787,6,2,0
30.58,339.34,317.0,22.35,0.934,0,27.6,1,0.641,0.273,4,11,1
53.82,342.02,302.23,39.79,0.956,1,273.9,1,0.723,0.375,1,10,1
8.23,325.24,316.15,9.1,0.771,0,2751.8,0,0.217,0.149,8,3,2
17.29,322.31,304.11,18.2,0.768,0,6188.6,0,0.109,0.108,11,0,2
56.13,382.86,345.64,37.22,0.982,1,7112.1,0,0.381,0.727,12,1,4
37.06,358.44,331.49,26.95,0.838,1,37.6,5,0.437,0.775,2,1,0
7.99,309.1,289.8,19.3,0.88,1,732.5,6,0.826,0.354,6,6,3
76.19,355.77,329.64,26.13,0.777,0,24940.0,0,0.258,0.801,9,2,4
3.51,309.57,300.86,8.71,0.469,0,6509.5,0,0.097,0.089,2,0,5
13.76,326.81,321.19,5.61,0.503,0,6341.8,0,0.177,0.202,1,1,5
6.74,315.02,303.46,11.55,0.689,0,6495.4,0,0.105,0.408,8,2,2
79.53,353.6,330.63,22.97,0.746,1,55.7,2,0.426,0.767,2,2,0
4.49,297.52,292.68,4.84,0.448,1,4567.4,0,0.272,0.233,2,0,5
37.75,327.68,303.57,24.11,0.807,0,644.6,6,0.536,0.357,2,7,3
47.55,338.8,313.72,25.07,0.779,1,153.2,7,0.308,0.816,4,2,0
89.49,392.61,353.04,39.57,0.993,1,9548.5,0,0.313,0.84,13,1,4
23.88,319.8,309.97,9.83,0.564,0,10492.9,0,0.05,0.104,13,3,2
24.13,312.8,285.84,26.96,0.821,0,359.1,6,0.731,0.643,2,2,3
38.22,327.06,313.73,13.32,0.619,1,953.7,6,0.826,0.398,2,6,3
6.98,322.48,312.08,10.4,0.6,1,6059.1,0,0.098,0.2,5,2,2
12.77,329.53,322.02,7.5,0.886,0,2800.4,0,0.166,0.228,7,1,2
5.38,313.66,301.33,12.32,0.264,1,2137.1,0,0.224,0.336,1,0,5
25.37,353.93,320.63,33.3,0.874,0,0.2,1,0.715,0.206,3,12,1
20.96,305.72,284.87,20.85,0.767,0,332.1,4,0.703,0.683,2,6,3
3.47,326.83,315.73,11.1,0.858,0,9804.4,0,0.193,0.126,8,1,2
3.74,328.12,310.45,17.67,0.87,0,13384.6,0,0.187,0.138,8,3,2
8.52,337.42,325.34,12.09,0.862,0,3567.9,0,0.236,0.362,5,1,2
10.6,319.86,309.43,10.42,0.61,0,1717.4,0,0.057,0.353,14,1,2
71.75,350.25,309.56,40.69,0.774,0,4613.2,0,0.353,0.824,9,2,4
1.76,301.01,286.51,14.51,0.551,1,877.4,0,0.027,0.139,0,1,5
13.87,361.8,329.65,32.15,0.898,1,91.6,1,0.617,0.418,5,11,1
3.76,301.46,297.61,3.85,0.46,1,7905.6,7,0.138,0.088,3,1,5
14.7,330.58,316.87,13.71,0.576,1,2550.4,0,0.213,0.29,8,1,2
16.21,376.35,341.39,34.96,0.89,1,41.6,1,0.763,0.39,2,15,1
8.06,300.44,286.98,13.46,0.732,0,4844.8,0,0.074,0.446,14,0,2
29.35,341.25,319.44,21.81,0.838,1,67.7,7,0.142,0.753,3,0,0
16.34,319.66,306.06,13.6,0.859,0,7572.1,0,0.157,0.406,3,1,2
80.05,381.73,365.58,16.14,0.819,1,6543.3,0,0.344,0.788,13,2,4
12.45,330.48,315.3,15.18,0.571,0,1871.8,0,0.092,0.222,7,5,2
28.91,370.31,319.58,50.73,0.908,1,385.6,3,0.602,0.318,1,14,1
29.54,319.7,309.91,9.79,0.65,0,424.8,7,0.565,0.578,2,3,3
7.26,320.6,301.1,19.5,0.54,0,13652.1,0,0.085,0.368,6,2,2
52.65,345.94,316.27,29.68,0.926,0,246.7,1,0.198,0.878,1,2,0
7.97,331.65,323.88,7.77,0.798,1,5866.9,0,0.192,0.21,13,0,2
8.7,316.5,308.96,7.55,0.276,1,7026.3,7,0.129,0.128,1,1,5
11.75,326.69,314.05,12.65,0.74,0,8034.7,0,0.173,0.231,8,1,2
28.94,370.81,356.96,13.84,0.956,1,104.2,1,0.35,0.858,3,1,0
59.58,359.48,341.93,17.55,0.932,0,2.3,3,0.241,0.737,5,3,0
3.46,331.07,317.96,13.11,0.525,1,2407.2,0,0.086,0.155,8,0,2
24.18,351.8,307.5,44.3,0.923,1,9.3,1,0.721,0.315,2,11,1
39.87,335.29,314.67,20.62,0.897,1,270.5,7,0.677,0.687,3,2,3
36.58,363.92,338.76,25.16,0.746,0,41.1,3,0.168,0.706,3,0,0
5.3,315.38,300.13,15.25,0.642,0,14646.8,0,0.094,0.376,7,2,2
6.87,322.52,305.83,16.69,0.577,0,13251.4,0,0.047,0.254,8,1,2
64.44,379.7,354.9,24.8,0.977,0,176.5,3,0.364,0.845,4,0,0
35.35,356.67,340.37,16.3,0.745,0,376.7,7,0.197,0.826,5,1,0
32.02,318.78,296.31,22.47,0.76,0,185.6,1,0.071,0.765,6,0,0
12.71,321.41,308.21,13.2,0.85,0,13882.8,0,0.208,0.276,4,4,2
29.51,352.46,328.32,24.14,0.904,1,43.5,2,0.946,0.226,2,11,1
1.16,306.96,297.15,9.81,0.233,0,1701.5,0,0.216,0.22,1,1,5
72.06,400.13,368.38,31.76,0.755,1,3182.0,0,0.119,0.726,16,0,4
7.99,311.24,305.75,5.49,0.54,0,1867.5,7,0.063,0.35,0,0,5
5.77,324.23,306.37,17.86,0.655,1,7618.2,0,0.232,0.258,8,2,2
6.95,309.95,291.32,18.63,0.897,0,10539.6,0,0.17,0.178,5,1,2
5.55,314.68,308.66,6.02,0.546,0,4601.6,8,0.062,0.359,0,0,5
29.41,347.27,298.72,48.55,0.975,1,381.8,1,0.957,0.412,5,14,1
50.12,362.58,337.71,24.87,0.8,0,50.5,5,0.296,0.956,2,0,0
32.89,351.99,324.2,27.79,0.935,0,13.9,1,0.845,0.518,5,8,1
15.24,329.73,321.6,8.13,0.683,1,8853.9,0,0.062,0.388,5,2,2
18.66,332.21,317.61,14.6,0.8,0,8469.6,0,0.069,0.307,4,1,2
33.23,315.63,296.9,18.74,0.632,1,128.3,6,0.678,0.587,4,4,3
5.45,327.83,323.31,4.51,0.656,0,2473.8,0,0.052,0.436,5,2,2
37.69,367.17,334.02,33.14,0.911,1,164.9,1,0.741,0.41,3,16,1
4.32,316.17,298.92,17.25,0.651,0,7174.7,0,0.119,0.151,5,1,2
43.86,308.67,278.47,30.19,0.892,0,285.1,1,0.114,0.919,3,2,0
5.66,314.1,299.13,14.97,0.724,0,13556.6,0,0.211,0.387,10,0,2
20.98,309.09,288.11,20.98,0.773,1,740.7,6,0.688,0.624,3,4,3
23.75,333.75,321.0,12.75,0.707,1,129.4,7,0.721,0.471,5,5,3
22.04,336.55,312.34,24.21,0.878,1,188.9,6,0.547,0.363,6,4,3
16.04,317.11,297.54,19.57,0.715,1,213.6,6,0.626,0.512,4,4,3
20.64,332.31,323.5,8.81,0.726,0,3769.9,0,0.215,0.403,6,2,2
30.79,335.8,325.4,10.4,0.692,1,6753.9,0,0.2,0.201,8,0,2
9.27,331.77,320.59,11.18,0.885,0,4546.0,0,0.232,0.442,7,1,2
3.79,333.54,320.18,13.36,0.609,1,4102.9,0,0.076,0.398,7,4,2
19.96,356.46,327.81,28.65,0.914,1,129.3,2,0.868,0.547,2,9,1
23.83,337.62,313.88,23.74,0.826,1,100.0,1,0.684,0.228,1,9,1
6.65,314.39,302.55,11.84,0.627,0,14981.4,0,0.086,0.199,8,2,2
65.98,388.28,365.82,22.46,0.779,0,10067.7,0,0.181,0.694,13,1,4
2.06,306.44,293.66,12.78,0.442,0,4975.3,7,0.022,0.082,2,2,5
16.93,368.21,333.42,34.79,0.886,0,100.7,1,0.891,0.29,4,8,1
35.83,360.67,339.1,21.57,0.805,0,158.5,1,0.313,0.704,1,0,0
20.16,327.92,318.36,9.56,0.568,1,11023.7,0,0.12,0.143,7,1,2
141.14,330.71,303.67,27.04,0.773,1,6398.5,0,0.252,0.871,10,0,4
63.03,339.72,316.6,23.11,0.734,0,110.0,2,0.092,0.978,2,1,0
8.51,316.05,307.11,8.93,0.771,1,14657.8,0,0.05,0.31,8,2,2
56.94,389.09,362.95,26.14,0.926,1,12735.1,0,0.482,0.844,16,2,4
45.68,336.02,326.77,9.26,0.718,0,652.8,6,0.503,0.631,5,2,3
23.99,334.07,311.49,22.57,0.778,0,515.6,3,0.384,0.899,3,1,0
10.01,319.24,307.52,11.71,0.851,0,2998.7,0,0.079,0.432,7,1,2
13.0,320.92,305.68,15.25,0.619,0,13041.6,0,0.097,0.101,6,2,2
9.24,324.79,310.92,13.87,0.854,0,4532.6,0,0.155,0.353,5,1,2
41.28,345.03,322.43,22.61,0.824,1,704.7,7,0.41,0.744,5,1,0
39.08,312.86,279.33,33.53,0.929,1,303.2,1,0.069,0.921,3,0,0
16.46,343.12,325.7,17.42,0.815,0,7625.8,0,0.212,0.391,4,0,2
43.81,363.32,318.88,44.44,0.819,1,46.8,1,0.807,0.279,2,14,1
16.07,352.25,305.52,46.73,0.898,1,133.2,1,0.968,0.455,2,14,1
7.0,324.63,305.17,19.46,0.833,0,2384.0,0,0.166,0.356,5,3,2
56.73,368.68,351.75,16.93,0.873,1,8356.3,0,0.471,0.948,15,0,4
13.29,318.99,305.27,13.72,0.843,0,3651.9,0,0.084,0.206,6,1,2
5.55,315.11,306.87,8.23,0.564,0,7709.6,8,0.142,0.105,0,0,5
1.32,308.86,297.97,10.89,0.226,0,1369.9,0,0.034,0.091,1,2,5
18.19,375.24,358.06,17.18,0.673,1,302.9,6,0.712,0.459,5,3,3
81.73,384.34,349.56,34.78,0.753,0,20820.6,0,0.288,0.932,16,2,4
13.39,318.65,299.53,19.13,0.818,1,141.3,6,0.666,0.662,2,5,3
32.74,377.12,333.07,44.05,0.805,1,184.4,1,0.757,0.314,2,12,1
5.13,325.13,315.51,9.62,0.718,0,4684.0,0,0.199,0.378,9,1,2
4.47,307.96,296.44,11.53,0.501,0,7681.4,0,0.223,0.073,0,0,5
27.85,321.16,305.81,15.35,0.798,1,1306.6,6,0.708,0.639,4,4,3
9.88,330.72,299.04,31.68,0.983,1,3.4,3,0.717,0.357,2,9,1
9.09,326.03,319.21,6.82,0.789,0,7009.6,0,0.055,0.356,3,5,2
81.24,324.42,299.56,24.86,0.761,1,3267.1,0,0.325,0.705,9,1,4
19.44,342.83,321.14,21.69,0.924,1,54.7,1,0.825,0.429,4,14,1
126.14,390.84,375.22,15.62,0.776,0,18876.1,0,0.403,0.853,15,0,4
19.01,357.24,320.32,36.92,0.99,0,41.3,1,0.892,0.383,1,13,1
9.01,316.16,309.35,6.81,0.85,1,9472.9,0,0.171,0.414,10,1,2
30.81,322.05,310.54,11.51,0.877,0,353.4,7,0.725,0.475,6,2,3
3.5,312.75,310.04,2.71,0.203,0,2976.3,0,0.118,0.111,1,0,5
16.47,304.99,293.19,11.81,0.885,0,1913.4,0,0.156,0.215,10,3,2
27.54,301.43,285.06,16.36,0.736,0,13380.4,0,0.181,0.376,13,1,2
14.57,368.84,355.38,13.46,0.757,0,448.2,6,0.616,0.406,3,7,3
19.78,355.9,333.23,22.67,0.862,1,34.2,1,0.61,0.325,1,9,1
4.77,310.71,296.39,14.32,0.561,0,10171.3,0,0.175,0.313,14,3,2
9.49,315.83,308.82,7.01,0.595,0,4736.9,0,0.212,0.392,10,0,2
17.86,311.34,291.01,20.34,0.627,0,883.4,6,0.492,0.627,4,6,3
1.4,315.11,308.89,6.22,0.549,0,7753.3,7,0.059,0.251,0,0,5
6.6,329.73,321.92,7.81,0.622,1,3329.8,0,0.196,0.235,7,1,2
7.72,330.57,319.63,10.94,0.622,1,6764.9,0,0.153,0.2,16,4,2
7.35,310.92,306.25,4.67,0.722,0,9346.9,0,0.025,0.19,7,1,2
9.79,310.3,296.56,13.75,0.276,0,1937.0,0,0.029,0.266,0,2,5
9.97,309.39,299.14,10.25,0.89,0,12836.3,0,0.078,0.238,8,1,2
9.68,315.61,308.05,7.56,0.706,0,12794.9,0,0.09,0.257,9,1,2
12.2,355.59,315.98,39.6,0.973,1,242.0,1,0.831,0.466,2,9,1
8.37,314.35,305.39,8.96,0.645,0,9674.8,0,0.202,0.126,8,2,2
23.82,319.58,309.87,9.71,0.665,0,9576.9,0,0.021,0.17,10,1,2
28.67,342.98,305.7,37.28,0.888,1,16.2,3,0.871,0.318,1,13,1
91.49,361.17,326.15,35.02,0.811,0,22190.8,0,0.298,0.81,13,0,4
76.41,380.73,350.94,29.79,0.894,1,16251.3,0,0.359,0.935,15,0,4
53.56,379.51,347.59,31.92,0.967,1,313.4,2,0.091,0.717,1,1,0
21.59,334.0,303.27,30.73,0.962,1,352.6,2,0.68,0.214,1,11,1
14.59,338.04,325.63,12.4,0.709,1,10105.1,0,0.131,0.37,8,1,2
4.9,333.1,313.48,19.62,0.643,0,7151.5,0,0.235,0.383,4,1,2
12.2,339.44,323.7,15.74,0.843,1,246.0,6,0.57,0.699,6,1,3
14.68,314.63,303.42,11.21,0.6,0,7021.3,0,0.146,0.305,8,2,2
6.83,325.48,314.62,10.86,0.604,0,8801.9,0,0.242,0.185,11,2,2
8.61,333.16,312.64,20.52,0.711,0,8113.5,0,0.147,0.425,8,3,2
14.14,314.64,304.86,9.78,0.673,0,9681.3,0,0.208,0.239,9,0,2
37.1,342.1,312.85,29.25,0.967,0,240.3,2,0.099,0.96,4,0,0
12.83,338.88,318.22,20.66,0.713,0,147.7,6,0.815,0.411,5,7,3
40.89,308.47,289.41,19.06,0.708,0,103.1,6,0.539,0.584,3,4,3
16.69,323.28,304.61,18.67,0.88,0,1544.9,0,0.025,0.298,13,2,2
40.13,313.88,286.56,27.31,0.726,1,190.9,7,0.051,0.769,5,1,0
12.62,326.91,312.56,14.35,0.529,0,14494.6,0,0.125,0.28,10,2,2
45.99,349.15,325.29,23.85,0.806,0,332.5,3,0.447,0.872,2,3,0
25.07,346.22,302.46,43.76,0.836,1,48.5,1,0.618,0.52,1,14,1
56.49,356.67,323.21,33.46,0.827,1,75.2,1,0.208,0.961,2,1,0
26.62,351.84,330.33,21.51,0.939,1,92.2,1,0.663,0.418,4,13,1
44.74,339.06,304.73,34.33,0.918,1,26.2,1,0.352,0.902,2,0,0
11.4,332.21,317.11,15.09,0.826,0,11140.9,0,0.079,0.222,7,0,2
20.09,310.82,292.7,18.13,0.847,0,1952.4,7,0.785,0.542,4,3,3
44.47,336.84,306.15,30.69,0.855,0,28.7,1,0.224,0.725,6,1,0
70.62,381.08,356.66,24.42,0.73,0,14.1,1,0.128,0.836,4,1,0
2.98,302.14,290.21,11.93,0.31,0,4986.0,0,0.271,0.346,2,1,5
22.62,337.07,314.78,22.29,0.765,1,601.2,7,0.493,0.691,3,3,3
25.64,327.99,303.53,24.46,0.79,1,459.5,6,0.434,0.485,4,5,3
3.56,326.92,310.0,16.92,0.711,0,8485.7,0,0.244,0.284,7,2,2
10.86,339.76,315.47,24.3,0.81,1,886.9,6,0.789,0.441,5,6,3
82.4,382.09,348.91,33.18,0.992,0,90.2,1,0.078,0.916,4,2,0
44.84,293.32,269.28,24.03,0.919,1,31.1,3,0.104,0.91,3,0,0
12.87,325.37,312.34,13.03,0.798,0,2370.5,0,0.195,0.379,9,2,2
7.64,303.39,290.96,12.43,0.408,1,5508.6,0,0.058,0.268,1,1,5
6.77,316.94,309.15,7.79,0.235,1,6974.0,0,0.171,0.241,0,0,5
1.85,312.84,303.61,9.23,0.354,0,2094.7,0,0.032,0.314,0,2,5
38.19,345.36,322.76,22.6,0.852,1,657.2,7,0.115,0.803,4,3,0
3.01,313.57,306.39,7.18,0.824,1,4237.7,0,0.074,0.247,7,3,2
7.67,305.97,290.41,15.57,0.704,0,4149.4,0,0.038,0.393,9,5,2
62.41,312.38,288.22,24.16,0.795,0,6692.0,0,0.276,0.777,11,1,4
10.84,306.93,297.75,9.18,0.446,1,4833.0,7,0.096,0.155,1,0,5
102.17,359.06,341.14,17.92,0.827,0,22838.5,0,0.418,0.717,10,1,4
82.85,364.51,331.78,32.73,0.962,1,3003.2,0,0.369,0.895,17,1,4
3.68,308.9,294.35,14.54,0.621,0,9977.8,0,0.2,0.431,8,2,2
57.1,388.26,355.49,32.77,0.767,1,8776.3,0,0.483,0.694,14,0,4
53.28,347.78,314.84,32.94,0.978,1,633.0,1,0.19,0.852,2,3,0
59.27,340.92,312.03,28.89,0.916,0,191.7,1,0.179,0.819,3,2,0
6.42,336.18,318.74,17.44,0.861,0,7836.4,0,0.144,0.341,8,0,2
21.41,334.46,323.28,11.18,0.88,0,249.8,6,0.401,0.413,5,4,3
14.49,339.05,328.47,10.58,0.796,0,344.5,7,0.737,0.627,6,6,3
58.32,360.98,341.01,19.96,0.959,1,72.3,1,0.174,0.791,5,3,0
8.03,315.82,302.4,13.41,0.734,0,9102.9,0,0.024,0.295,8,6,2
17.64,337.89,309.74,28.15,0.83,0,361.0,6,0.584,0.441,3,7,3
8.54,331.46,316.27,15.18,0.748,0,7623.9,0,0.122,0.405,7,3,2
124.15,349.58,333.63,15.95,0.806,1,24294.5,0,0.322,0.684,15,2,4
5.33,305.84,296.4,9.44,0.309,0,1122.4,7,0.249,0.206,0,1,5
35.72,345.91,334.55,11.36,0.854,1,20.2,1,0.871,0.506,2,17,1
46.99,354.03,328.11,25.92,0.929,1,117.6,2,0.751,0.397,6,14,1
8.07,311.61,300.21,11.4,0.243,1,2807.1,7,0.238,0.291,0,0,5
10.47,301.37,290.39,10.98,0.86,1,719.5,6,0.568,0.503,3,3,3
6.08,344.63,329.69,14.94,0.591,1,8801.0,0,0.039,0.107,9,3,2
26.49,335.62,320.91,14.71,0.654,0,11221.3,0,0.208,0.384,8,0,2
22.73,335.11,319.79,15.33,0.853,0,4046.3,0,0.235,0.449,5,1,2
21.49,337.02,296.52,40.5,0.909,1,185.6,1,0.894,0.285,2,14,1
50.59,388.74,350.57,38.17,0.833,1,11437.6,0,0.263,0.814,12,1,4
115.26,354.91,315.88,39.04,0.905,0,15577.3,0,0.211,0.92,14,0,4
100.91,351.58,319.65,31.93,0.939,0,12275.6,0,0.117,0.691,18,1,4
68.07,337.41,306.14,31.26,0.957,1,14278.0,0,0.299,0.857,12,1,4
59.63,348.32,332.1,16.22,0.844,1,51.2,3,0.332,0.8,5,2,0
4.88,321.31,303.34,17.97,0.601,0,13738.2,0,0.102,0.309,8,3,2
76.25,343.98,332.45,11.53,0.84,1,387.7,1,0.417,0.928,4,0,0
10.08,324.83,319.11,5.72,0.822,1,1568.5,0,0.14,0.259,7,1,2
8.74,324.02,314.45,9.57,0.531,1,9020.0,0,0.123,0.276,10,1,2
6.17,305.06,293.82,11.24,0.504,1,3691.0,0,0.135,0.425,8,2,2
37.11,348.51,327.06,21.45,0.758,1,3.5,3,0.204,0.888,4,3,0
44.05,353.06,317.81,35.25,0.925,1,5.0,1,0.637,0.252,2,8,1
7.35,335.18,323.5,11.69,0.524,0,4461.4,0,0.093,0.432,10,1,2
11.48,339.01,318.39,20.62,0.697,0,136.9,6,0.668,0.418,1,4,3
10.83,329.5,314.89,14.61,0.666,0,8242.5,0,0.17,0.422,9,2,2
14.14,324.62,309.49,15.13,0.771,1,373.4,6,0.518,0.44,3,3,3
43.03,359.48,335.05,24.42,0.868,0,94.3,2,0.436,0.868,5,6,0
